penalty,n_items,items_code,items_label,mae,hi_missed_pct,kappa,n_scored,mae_vs_a1,a1_mae_ref,a0_miss_pct_ref,champion
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0112A,ADL0115A,ADL0116A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q12집안일,Q15외출,Q16a쇼핑,Q22취미",0.5397,17.24,0.5595,2192,0.0491,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0112A,ADL0115A,ADL0116A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q12집안일,Q15외출,Q16a쇼핑,Q23가전사용",0.5365,17.24,0.5642,2194,0.0523,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0114A,ADL0115A,ADL0116A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q14가전,Q15외출,Q16a쇼핑",0.5534,17.81,0.5542,2190,0.0353,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0116B","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q16b지불",0.5521,17.47,0.5567,2190,0.0367,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q17금전",0.5445,17.81,0.5586,2189,0.0442,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q18혼자있기",0.5311,17.01,0.5656,2171,0.0577,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q21글쓰기",0.5567,17.18,0.5541,2177,0.032,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q22취미",0.542,17.12,0.5607,2188,0.0467,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑,Q23가전사용",0.5427,16.78,0.562,2191,0.0461,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0116B","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q16b지불",0.5697,16.44,0.5512,2196,0.0191,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q17금전",0.5449,17.81,0.556,2195,0.0439,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q18혼자있기",0.528,18.06,0.5691,2176,0.0607,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q21글쓰기",0.5486,17.18,0.5591,2182,0.0402,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q22취미",0.5583,17.47,0.5494,2194,0.0304,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑,Q23가전사용",0.531,18.84,0.5657,2196,0.0578,0.5887,17.75,False
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0117A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q17금전",0.5617,17.12,0.549,2195,0.027,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q18혼자있기",0.5299,17.71,0.573,2176,0.0589,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q21글쓰기",0.5568,17.87,0.5562,2182,0.0319,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q22취미",0.551,16.78,0.5589,2194,0.0377,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불,Q23가전사용",0.5474,16.78,0.5635,2196,0.0414,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,Q18","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q18혼자있기",0.5278,16.67,0.568,2175,0.0609,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q21글쓰기",0.552,17.18,0.5584,2181,0.0367,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q22취미",0.5394,17.81,0.5605,2193,0.0493,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전,Q23가전사용",0.5417,16.78,0.5626,2195,0.0471,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18,ADL0121A","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기,Q21글쓰기",0.5319,17.77,0.5677,2162,0.0568,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기,Q22취미",0.5267,16.67,0.5731,2174,0.0621,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기,Q23가전사용",0.5023,18.75,0.5831,2176,0.0864,0.5887,17.75,False
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0121A,ADL0122Q","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기,Q22취미",0.5592,17.53,0.5492,2180,0.0296,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0121A,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기,Q23가전사용",0.5403,16.84,0.5637,2182,0.0484,0.5887,17.75,True
L2,8,"ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0122Q,ADL0123L","Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q22취미,Q23가전사용",0.5369,16.78,0.5671,2194,0.0518,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑",0.5491,16.78,0.5544,2198,0.0396,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑",0.5346,16.1,0.5669,2196,0.0541,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑",0.5518,16.78,0.5563,2193,0.037,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑",0.5428,17.18,0.5546,2194,0.0459,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q12집안일,Q15외출,Q16a쇼핑",0.5344,17.24,0.5585,2195,0.0543,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑",0.5399,17.47,0.5618,2191,0.0488,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑",0.5366,17.12,0.5647,2197,0.0521,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불",0.5703,16.78,0.55,2197,0.0184,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전",0.546,16.78,0.5578,2196,0.0427,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,Q18","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기",0.5209,16.32,0.578,2177,0.0678,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기",0.5415,16.84,0.5614,2183,0.0473,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q22취미",0.5399,17.47,0.5641,2195,0.0489,0.5887,17.75,True
L2,9,"ADL0101,ADL0102,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q2걷기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q15외출,Q16a쇼핑,Q23가전사용",0.5376,16.44,0.566,2197,0.0512,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0107A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑",0.5487,15.75,0.5559,2196,0.04,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0110A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑",0.5399,19.18,0.5565,2193,0.0488,0.5887,17.75,False
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑",0.5588,17.18,0.5447,2194,0.0299,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q12집안일,Q15외출,Q16a쇼핑",0.549,16.21,0.5544,2195,0.0398,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q13빨래,Q15외출,Q16a쇼핑",0.5367,17.12,0.5579,2191,0.052,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q14가전,Q15외출,Q16a쇼핑",0.5626,15.07,0.5487,2197,0.0262,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q16b지불",0.5526,17.81,0.5474,2197,0.0362,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q17금전",0.5464,17.81,0.553,2196,0.0423,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q18혼자있기",0.5407,17.36,0.5559,2177,0.0481,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q21글쓰기",0.5442,17.87,0.5559,2183,0.0445,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q22취미",0.5344,17.47,0.5583,2195,0.0543,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106B,ADL0106A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6b옷입기,Q6a옷고르기,Q15외출,Q16a쇼핑,Q23가전사용",0.5325,16.78,0.5642,2197,0.0562,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0110A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q10설거지,Q15외출,Q16a쇼핑",0.5358,16.78,0.562,2191,0.0529,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q11식사준비,Q15외출,Q16a쇼핑",0.5566,15.12,0.5545,2192,0.0322,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q12집안일,Q15외출,Q16a쇼핑",0.5554,16.55,0.5506,2193,0.0333,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q13빨래,Q15외출,Q16a쇼핑",0.5555,16.44,0.5539,2189,0.0332,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q14가전,Q15외출,Q16a쇼핑",0.5462,16.78,0.5629,2195,0.0425,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q16b지불",0.5663,15.41,0.5523,2195,0.0225,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q17금전",0.5561,16.1,0.5531,2194,0.0327,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q18혼자있기",0.5177,16.67,0.5733,2175,0.071,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q21글쓰기",0.5456,17.18,0.56,2181,0.0431,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q22취미",0.5349,17.81,0.563,2193,0.0539,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0107A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q7전화,Q15외출,Q16a쇼핑,Q23가전사용",0.5353,16.44,0.5646,2195,0.0534,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0111A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q11식사준비,Q15외출,Q16a쇼핑",0.5427,17.87,0.5559,2189,0.046,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q12집안일,Q15외출,Q16a쇼핑",0.5534,17.24,0.5528,2190,0.0353,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q13빨래,Q15외출,Q16a쇼핑",0.5425,18.15,0.5603,2186,0.0462,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q14가전,Q15외출,Q16a쇼핑",0.5534,16.78,0.5568,2192,0.0354,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q16b지불",0.5424,20.21,0.5575,2192,0.0463,0.5887,17.75,False
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q17금전",0.5509,17.81,0.5535,2191,0.0379,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q18혼자있기",0.5315,18.06,0.5637,2173,0.0572,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q21글쓰기",0.5459,18.56,0.5591,2178,0.0428,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q22취미",0.5393,17.81,0.5623,2190,0.0495,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0110A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q10설거지,Q15외출,Q16a쇼핑,Q23가전사용",0.5406,17.12,0.5627,2192,0.0481,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0112A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q12집안일,Q15외출,Q16a쇼핑",0.5586,16.61,0.549,2191,0.0301,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0113A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q13빨래,Q15외출,Q16a쇼핑",0.5597,16.84,0.5491,2187,0.0291,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0114A,ADL0115A,ADL0116A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q14가전,Q15외출,Q16a쇼핑",0.58,15.81,0.541,2193,0.0087,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0116B","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q16b지불",0.5381,17.87,0.5621,2193,0.0507,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0117A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q17금전",0.5461,17.18,0.5555,2192,0.0427,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,Q18","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q18혼자있기",0.5347,17.07,0.5667,2173,0.054,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0121A","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q21글쓰기",0.5425,17.59,0.5573,2179,0.0463,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0122Q","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q22취미",0.5605,16.49,0.5503,2191,0.0283,0.5887,17.75,True
L2,9,"ADL0101,ADL0103,ADL0104,ADL0105,ADL0106A,ADL0111A,ADL0115A,ADL0116A,ADL0123L","Q1먹기,Q3화장실,Q4목욕,Q5몸단장,Q6a옷고르기,Q11식사준비,Q15외출,Q16a쇼핑,Q23가전사용",0.5394,16.84,0.5633,2193,0.0493,0.5887,17.75,True
